,unique_id,ds,cutoff,NHITS,KAN,MLP,MLP1,y,SeasonalNaive,SeasonalNaive-lo-99,SeasonalNaive-hi-99,is_anomaly,trend_str,seas_str
163,M101,1994-05-31,1993-09-30,4384.7607,4405.0938,4335.39,4210.6777,4494.0,4076.0,2672.53119931469,5479.46880068531,0,Stationary,Seasonal
164,M101,1994-06-30,1993-09-30,4598.462,4553.788,4544.108,4404.4243,4980.0,4850.0,3446.53119931469,6253.46880068531,0,Stationary,Seasonal
165,M101,1994-07-31,1993-09-30,4400.918,4389.549,4386.909,4212.1157,4338.0,4448.0,3044.53119931469,5851.46880068531,0,Stationary,Seasonal
166,M101,1994-08-31,1993-09-30,4488.6943,4443.323,4468.16,4311.9956,5004.0,4226.0,2822.53119931469,5629.46880068531,0,Stationary,Seasonal
167,M101,1994-09-30,1993-09-30,4515.9756,4429.735,4484.284,4245.066,4474.0,4508.0,3104.53119931469,5911.46880068531,0,Stationary,Seasonal
168,M1010,1992-03-31,1992-02-29,4722.09,4554.5996,4628.2095,4499.985,4996.92,4695.48,4033.8304990140514,5357.129500985948,0,Non-stationary,Seasonal
169,M1010,1992-04-30,1992-02-29,4692.377,4598.192,4543.6875,4533.9097,4807.2,4576.2,3914.5504990140516,5237.849500985948,0,Non-stationary,Seasonal
170,M1010,1992-05-31,1992-02-29,4718.062,4608.61,4690.1895,4539.483,4816.46,4721.04,4059.390499014052,5382.689500985948,0,Non-stationary,Seasonal
171,M1010,1992-06-30,1992-02-29,4766.0273,4593.495,4726.4023,4552.8535,5199.36,4854.38,4192.730499014052,5516.029500985948,0,Non-stationary,Seasonal
172,M1010,1992-07-31,1992-02-29,4615.121,4498.27,4532.2163,4382.7637,4441.32,4504.94,3843.2904990140514,5166.589500985948,0,Non-stationary,Seasonal
173,M1010,1992-08-31,1992-02-29,4737.7544,4623.5664,4613.0967,4599.9277,4734.52,4758.9,4097.2504990140515,5420.549500985948,0,Non-stationary,Seasonal
174,M1010,1992-09-30,1992-02-29,4894.6743,4743.02,4719.838,4627.9683,5129.1,4984.36,4322.7104990140515,5646.009500985948,0,Non-stationary,Seasonal
175,M1010,1992-10-31,1992-02-29,4865.891,4758.43,4734.174,4585.4014,5084.2,4936.86,4275.2104990140515,5598.509500985948,0,Non-stationary,Seasonal
176,M1010,1992-11-30,1992-02-29,4801.921,4701.9355,4680.957,4607.2905,4858.98,4786.7,4125.050499014052,5448.349500985948,0,Non-stationary,Seasonal
177,M1010,1992-12-31,1992-02-29,4623.5645,4543.8325,4588.6436,4414.9526,5001.74,4504.4,3842.7504990140515,5166.049500985948,0,Non-stationary,Seasonal
178,M1010,1993-01-31,1992-02-29,4505.147,4446.6284,4425.6553,4276.016,4624.16,4274.18,3612.530499014052,4935.8295009859485,0,Non-stationary,Seasonal
179,M1010,1993-02-28,1992-02-29,4715.126,4589.0547,4633.4966,4381.193,5084.74,4626.92,3965.270499014052,5288.569500985948,0,Non-stationary,Seasonal
180,M1011,1992-03-31,1992-02-29,6012.4478,5771.5386,5859.375,5701.3413,6504.4,5910.6,4803.541866001959,7017.658133998042,0,Non-stationary,Seasonal
181,M1011,1992-04-30,1992-02-29,5971.3696,5819.619,5743.7925,5739.0347,6174.3,5733.65,4626.591866001958,6840.708133998041,0,Non-stationary,Seasonal
182,M1011,1992-05-31,1992-02-29,6009.156,5839.8154,5936.895,5750.2617,6123.65,5914.3,4807.241866001959,7021.358133998041,0,Non-stationary,Seasonal
183,M1011,1992-06-30,1992-02-29,6080.218,5821.519,5987.283,5766.3613,6698.95,6128.25,5021.191866001958,7235.308133998042,0,Non-stationary,Seasonal
184,M1011,1992-07-31,1992-02-29,5877.9985,5698.2,5738.9404,5547.7646,5256.55,5680.5,4573.441866001958,6787.558133998042,0,Non-stationary,Seasonal
185,M1011,1992-08-31,1992-02-29,6006.351,5829.1226,5809.114,5796.5376,5838.2,5926.3,4819.241866001959,7033.358133998041,0,Non-stationary,Seasonal
186,M1011,1992-09-30,1992-02-29,6233.3545,6008.3906,5972.5933,5862.5806,6434.95,6270.5,5163.441866001958,7377.558133998042,0,Non-stationary,Seasonal
187,M1011,1992-10-31,1992-02-29,6195.893,6039.407,6006.62,5817.115,6523.65,6263.0,5155.941866001958,7370.058133998042,0,Non-stationary,Seasonal
188,M1011,1992-11-30,1992-02-29,6129.367,5974.0977,5945.4985,5853.043,6129.15,6064.55,4957.491866001959,7171.608133998041,0,Non-stationary,Seasonal
189,M1011,1992-12-31,1992-02-29,5892.885,5771.004,5827.7705,5608.232,6635.35,5706.6,4599.541866001959,6813.658133998042,0,Non-stationary,Seasonal
190,M1011,1993-01-31,1992-02-29,5704.795,5620.9404,5587.158,5404.786,5910.9,5365.0,4257.941866001958,6472.058133998042,0,Non-stationary,Seasonal
191,M1011,1993-02-28,1992-02-29,6010.5684,5827.286,5885.969,5567.802,6703.35,5884.2,4777.141866001959,6991.258133998041,0,Non-stationary,Seasonal
192,M1012,1992-03-31,1992-02-29,5790.118,5614.873,5704.7944,5548.7373,5987.9,5828.1,5119.54462397136,6536.655376028641,0,Non-stationary,Seasonal
193,M1012,1992-04-30,1992-02-29,5758.507,5675.6753,5613.0835,5596.7124,5843.7,5706.85,4998.29462397136,6415.405376028641,0,Non-stationary,Seasonal
194,M1012,1992-05-31,1992-02-29,5784.5776,5681.64,5785.2397,5599.263,5917.5,5888.3,5179.74462397136,6596.85537602864,0,Non-stationary,Seasonal
195,M1012,1992-06-30,1992-02-29,5831.1367,5661.782,5826.429,5616.0903,6299.45,6007.7,5299.14462397136,6716.25537602864,0,Non-stationary,Seasonal
196,M1012,1992-07-31,1992-02-29,5661.991,5548.7227,5589.162,5410.2705,5846.75,5581.85,4873.29462397136,6290.405376028641,0,Non-stationary,Seasonal
197,M1012,1992-08-31,1992-02-29,5834.056,5729.04,5722.312,5703.417,5998.1,5970.95,5262.39462397136,6679.50537602864,0,Non-stationary,Seasonal
198,M1012,1992-09-30,1992-02-29,6001.83,5849.431,5825.8467,5707.68,6387.8,6190.4,5481.844623971359,6898.95537602864,0,Non-stationary,Seasonal
199,M1012,1992-10-31,1992-02-29,5969.463,5856.5195,5824.371,5646.637,6186.85,6079.15,5370.594623971359,6787.70537602864,0,Non-stationary,Seasonal
200,M1012,1992-11-30,1992-02-29,5879.209,5781.3228,5755.4253,5665.3716,6018.3,5902.2,5193.64462397136,6610.75537602864,0,Non-stationary,Seasonal
201,M1012,1992-12-31,1992-02-29,5669.799,5588.8994,5640.7363,5428.228,5869.0,5554.4,4845.844623971359,6262.95537602864,0,Non-stationary,Seasonal
202,M1012,1993-01-31,1992-02-29,5557.9106,5496.04,5474.0747,5284.935,5649.5,5320.45,4611.89462397136,6029.00537602864,0,Non-stationary,Seasonal
203,M1012,1993-02-28,1992-02-29,5779.1353,5645.034,5693.331,5385.357,6008.5,5683.1,4974.54462397136,6391.655376028641,0,Non-stationary,Seasonal
204,M1013,1992-03-31,1992-02-29,4677.6343,4636.592,4663.471,4552.002,4789.24,4500.84,3843.1655149751086,5158.514485024892,0,Non-stationary,Non-seasonal
205,M1013,1992-04-30,1992-02-29,4707.9346,4768.916,4705.7993,4685.952,4834.94,4604.46,3946.7855149751085,5262.134485024892,0,Non-stationary,Non-seasonal
206,M1013,1992-05-31,1992-02-29,4708.5835,4720.287,4823.5186,4630.1855,4778.66,4694.44,4036.765514975108,5352.114485024891,0,Non-stationary,Non-seasonal
207,M1013,1992-06-30,1992-02-29,4696.6655,4688.622,4773.0073,4624.666,4878.28,4567.14,3909.465514975109,5224.814485024892,0,Non-stationary,Non-seasonal
208,M1013,1992-07-31,1992-02-29,4768.27,4840.3096,4893.9824,4693.9385,4821.58,4885.12,4227.445514975108,5542.794485024891,0,Non-stationary,Non-seasonal
209,M1013,1992-08-31,1992-02-29,4751.042,4762.2017,4728.156,4694.3057,4744.6,4783.0,4125.3255149751085,5440.6744850248915,0,Non-stationary,Non-seasonal
210,M1013,1992-09-30,1992-02-29,4779.499,4741.573,4717.312,4625.6436,4813.7,4686.12,4028.4455149751084,5343.794485024891,0,Non-stationary,Non-seasonal
211,M1013,1992-10-31,1992-02-29,4799.6973,4809.7656,4807.604,4646.013,4897.64,4770.54,4112.865514975108,5428.2144850248915,0,Non-stationary,Non-seasonal
212,M1013,1992-11-30,1992-02-29,4763.8535,4784.675,4730.386,4643.236,4862.12,4782.94,4125.265514975108,5440.614485024891,0,Non-stationary,Non-seasonal
213,M1013,1992-12-31,1992-02-29,4748.936,4759.424,4769.513,4593.586,5134.54,4612.42,3954.7455149751086,5270.094485024892,0,Non-stationary,Non-seasonal
214,M1013,1993-01-31,1992-02-29,4764.5356,4766.701,4751.172,4561.1636,5072.52,4678.48,4020.805514975108,5336.154485024891,0,Non-stationary,Non-seasonal
215,M1013,1993-02-28,1992-02-29,4765.7993,4737.2383,4782.7007,4513.5405,5145.0,4688.78,4031.1055149751082,5346.454485024891,0,Non-stationary,Non-seasonal
216,M1014,1992-03-31,1992-02-29,5875.0713,5815.0957,5839.9683,5702.4688,6094.1,5533.75,4434.165070001223,6633.334929998777,0,Non-stationary,Non-seasonal
217,M1014,1992-04-30,1992-02-29,5958.8193,6015.377,5920.799,5913.236,6161.05,5733.9,4634.315070001223,6833.484929998776,0,Non-stationary,Non-seasonal
218,M1014,1992-05-31,1992-02-29,5938.8657,5946.8105,6063.8994,5826.1665,6026.1,5846.7,4747.115070001223,6946.2849299987765,0,Non-stationary,Non-seasonal
219,M1014,1992-06-30,1992-02-29,5925.691,5932.4365,6010.1304,5832.3037,6187.3,5664.95,4565.365070001223,6764.5349299987765,0,Non-stationary,Non-seasonal
220,M1014,1992-07-31,1992-02-29,6127.282,6272.9863,6315.5034,6054.0605,5992.3,6406.8,5307.2150700012235,7506.384929998777,0,Non-stationary,Non-seasonal
221,M1014,1992-08-31,1992-02-29,6048.3364,6098.3296,6023.594,5987.505,6000.35,6113.0,5013.415070001223,7212.584929998777,0,Non-stationary,Non-seasonal
222,M1014,1992-09-30,1992-02-29,6078.806,6031.489,5969.316,5868.855,6030.4,5884.45,4784.865070001223,6984.0349299987765,0,Non-stationary,Non-seasonal
223,M1014,1992-10-31,1992-02-29,6087.481,6123.0234,6100.6035,5896.7837,6282.8,6050.1,4950.515070001224,7149.684929998777,0,Non-stationary,Non-seasonal
224,M1014,1992-11-30,1992-02-29,6024.7314,6062.4053,5973.593,5857.4927,6154.8,6072.8,4973.2150700012235,7172.384929998777,0,Non-stationary,Non-seasonal
225,M1014,1992-12-31,1992-02-29,5989.8735,6018.6377,6008.072,5791.18,6717.4,5743.9,4644.315070001223,6843.484929998776,0,Non-stationary,Non-seasonal
226,M1014,1993-01-31,1992-02-29,6047.525,6065.633,6025.875,5793.293,6563.3,5949.8,4850.2150700012235,7049.384929998777,0,Non-stationary,Non-seasonal
227,M1014,1993-02-28,1992-02-29,6020.3916,5988.0254,6039.2134,5703.19,6726.65,5918.45,4818.865070001223,7018.0349299987765,0,Non-stationary,Non-seasonal
228,M1015,1992-03-31,1992-02-29,5611.346,5406.785,5442.057,5311.0044,5611.5,5115.5,3228.9431264482787,7002.056873551721,0,Non-stationary,Non-seasonal
229,M1015,1992-04-30,1992-02-29,5733.267,5600.655,5550.239,5507.4517,5658.5,5471.0,3584.4431264482787,7357.556873551721,0,Non-stationary,Non-seasonal
230,M1015,1992-05-31,1992-02-29,5699.7896,5511.6025,5625.717,5431.6597,5671.0,5391.5,3504.9431264482787,7278.056873551721,0,Non-stationary,Non-seasonal
231,M1015,1992-06-30,1992-02-29,5706.2075,5548.935,5657.942,5461.3716,5884.5,5453.0,3566.4431264482787,7339.556873551721,0,Non-stationary,Non-seasonal
232,M1015,1992-07-31,1992-02-29,5883.712,5758.751,5831.2656,5612.965,5720.5,5873.5,3986.9431264482787,7760.056873551721,0,Non-stationary,Non-seasonal
233,M1015,1992-08-31,1992-02-29,5831.566,5692.34,5666.6313,5626.943,5677.5,5784.0,3897.4431264482787,7670.556873551721,0,Non-stationary,Non-seasonal
234,M1015,1992-09-30,1992-02-29,5925.3745,5695.112,5694.9717,5592.507,5209.5,5714.0,3827.4431264482787,7600.556873551721,0,Non-stationary,Non-seasonal
235,M1015,1992-10-31,1992-02-29,5707.1655,5625.5107,5596.9727,5430.5693,5409.0,5564.0,3677.4431264482787,7450.556873551721,0,Non-stationary,Non-seasonal
236,M1015,1992-11-30,1992-02-29,5708.0034,5586.302,5546.337,5420.435,5594.0,5600.0,3713.4431264482787,7486.556873551721,0,Non-stationary,Non-seasonal
237,M1015,1992-12-31,1992-02-29,5528.8623,5489.745,5487.1284,5256.0884,6112.0,5275.5,3388.9431264482787,7162.056873551721,0,Non-stationary,Non-seasonal
238,M1015,1993-01-31,1992-02-29,5525.786,5464.623,5417.756,5208.9106,6314.5,5214.5,3327.9431264482787,7101.056873551721,0,Non-stationary,Non-seasonal
239,M1015,1993-02-28,1992-02-29,5743.2534,5594.999,5667.695,5330.492,6202.5,5641.0,3754.4431264482787,7527.556873551721,0,Non-stationary,Non-seasonal
240,M1016,1992-03-31,1992-02-29,4571.3276,4399.7734,4431.194,4313.927,4942.0,4029.0,2271.430836453272,5786.569163546728,0,Non-stationary,Non-seasonal
241,M1016,1992-04-30,1992-02-29,4781.941,4660.008,4607.903,4598.8784,4793.0,4644.0,2886.430836453272,6401.569163546728,0,Non-stationary,Non-seasonal
242,M1016,1992-05-31,1992-02-29,4837.9814,4591.0957,4701.996,4549.891,4762.0,4618.0,2860.430836453272,6375.569163546728,0,Non-stationary,Non-seasonal
243,M1016,1992-06-30,1992-02-29,4866.262,4680.6714,4781.9126,4606.17,5039.0,4635.0,2877.430836453272,6392.569163546728,0,Non-stationary,Non-seasonal
244,M1016,1992-07-31,1992-02-29,5187.644,5024.875,5092.5537,4893.243,4696.0,5356.0,3598.430836453272,7113.569163546728,0,Non-stationary,Non-seasonal
245,M1016,1992-08-31,1992-02-29,5043.4746,4906.929,4882.725,4830.348,4663.0,5184.0,3426.430836453272,6941.569163546728,0,Non-stationary,Non-seasonal
246,M1016,1992-09-30,1992-02-29,5072.673,4862.2305,4880.923,4775.894,4638.0,4934.0,3176.430836453272,6691.569163546728,0,Non-stationary,Non-seasonal
247,M1016,1992-10-31,1992-02-29,4871.223,4780.4956,4751.632,4582.9375,4654.0,4945.0,3187.430836453272,6702.569163546728,0,Non-stationary,Non-seasonal
248,M1016,1992-11-30,1992-02-29,4627.705,4559.893,4515.9326,4366.3154,4869.0,4543.0,2785.430836453272,6300.569163546728,0,Non-stationary,Non-seasonal
249,M1016,1992-12-31,1992-02-29,4460.777,4487.1577,4477.339,4235.1304,5775.0,4270.0,2512.430836453272,6027.569163546728,0,Non-stationary,Non-seasonal
250,M1016,1993-01-31,1992-02-29,4484.7085,4482.9346,4417.326,4245.58,5927.0,4309.0,2551.430836453272,6066.569163546728,0,Non-stationary,Non-seasonal
251,M1016,1993-02-28,1992-02-29,4607.126,4529.047,4606.1714,4296.103,5957.0,4641.0,2883.430836453272,6398.569163546728,0,Non-stationary,Non-seasonal
252,M1017,1992-03-31,1992-02-29,5666.0,5482.8623,5530.733,5390.451,5262.0,5360.0,3290.5465760635293,7429.453423936471,0,Non-stationary,Non-seasonal
253,M1017,1992-04-30,1992-02-29,5746.1865,5626.0635,5563.4004,5512.435,5563.0,5429.0,3359.5465760635293,7498.453423936471,0,Non-stationary,Non-seasonal
254,M1017,1992-05-31,1992-02-29,5639.302,5508.2275,5628.2197,5402.064,5495.0,5337.0,3267.5465760635293,7406.453423936471,0,Non-stationary,Non-seasonal
255,M1017,1992-06-30,1992-02-29,5633.452,5467.834,5588.8286,5403.408,5670.0,5319.0,3249.5465760635293,7388.453423936471,0,Non-stationary,Non-seasonal
256,M1017,1992-07-31,1992-02-29,5641.6245,5522.095,5550.2705,5361.872,5831.0,5385.0,3315.5465760635293,7454.453423936471,0,Non-stationary,Non-seasonal
257,M1017,1992-08-31,1992-02-29,5738.6094,5524.256,5517.1357,5473.9688,5660.0,5455.0,3385.5465760635293,7524.453423936471,0,Non-stationary,Non-seasonal
258,M1017,1992-09-30,1992-02-29,5845.6353,5584.9937,5594.8145,5479.8403,4841.0,5571.0,3501.5465760635293,7640.453423936471,0,Non-stationary,Non-seasonal
259,M1017,1992-10-31,1992-02-29,5673.603,5526.8613,5504.472,5345.597,5116.0,5257.0,3187.5465760635293,7326.453423936471,0,Non-stationary,Non-seasonal
260,M1017,1992-11-30,1992-02-29,5854.7363,5683.206,5665.371,5553.9565,5233.0,5778.0,3708.5465760635293,7847.453423936471,0,Non-stationary,Non-seasonal
261,M1017,1992-12-31,1992-02-29,5590.8804,5507.177,5500.214,5308.197,5359.0,5277.0,3207.5465760635293,7346.453423936471,0,Non-stationary,Non-seasonal
262,M1017,1993-01-31,1992-02-29,5618.4087,5496.9272,5459.9463,5266.05,5583.0,5233.0,3163.5465760635293,7302.453423936471,0,Non-stationary,Non-seasonal
263,M1017,1993-02-28,1992-02-29,5854.6245,5685.085,5735.7017,5423.125,5417.0,5702.0,3632.5465760635293,7771.453423936471,0,Non-stationary,Non-seasonal
264,M1018,1992-03-31,1992-02-29,6500.7266,6473.999,6515.4077,6359.2617,6371.5,6305.5,5211.480393491118,7399.519606508882,0,Non-stationary,Non-seasonal
265,M1018,1992-04-30,1992-02-29,6571.1772,6683.5503,6619.94,6583.5723,6398.5,6537.5,5443.480393491118,7631.519606508882,0,Non-stationary,Non-seasonal
266,M1018,1992-05-31,1992-02-29,6529.2295,6532.712,6684.5107,6421.407,6368.0,6470.5,5376.480393491118,7564.519606508882,0,Non-stationary,Non-seasonal
267,M1018,1992-06-30,1992-02-29,6513.032,6485.377,6623.1685,6412.325,6883.0,6287.5,5193.480393491118,7381.519606508882,0,Non-stationary,Non-seasonal
268,M1018,1992-07-31,1992-02-29,6556.34,6596.741,6671.6045,6417.974,6265.5,6543.0,5448.980393491118,7637.019606508882,0,Non-stationary,Non-seasonal
269,M1018,1992-08-31,1992-02-29,6606.8667,6584.959,6553.283,6508.2793,6588.5,6606.0,5511.980393491118,7700.019606508882,0,Non-stationary,Non-seasonal
270,M1018,1992-09-30,1992-02-29,6645.9204,6559.3438,6553.166,6415.29,6924.5,6455.0,5360.980393491118,7549.019606508882,0,Non-stationary,Non-seasonal
271,M1018,1992-10-31,1992-02-29,6679.099,6688.36,6702.375,6495.895,6820.0,6616.0,5521.980393491118,7710.019606508882,0,Non-stationary,Non-seasonal
272,M1018,1992-11-30,1992-02-29,6657.05,6692.7544,6634.8154,6517.2026,6762.0,6713.5,5619.480393491118,7807.519606508882,0,Non-stationary,Non-seasonal
273,M1018,1992-12-31,1992-02-29,6575.924,6604.7285,6615.5356,6380.2466,7131.0,6378.5,5284.480393491118,7472.519606508882,0,Non-stationary,Non-seasonal
274,M1018,1993-01-31,1992-02-29,6647.0015,6684.978,6674.356,6412.973,6922.5,6604.5,5510.480393491118,7698.519606508882,0,Non-stationary,Non-seasonal
275,M1018,1993-02-28,1992-02-29,6627.148,6589.623,6647.6733,6285.647,6991.0,6510.5,5416.480393491118,7604.519606508882,0,Non-stationary,Non-seasonal
276,M1019,1992-03-31,1992-02-29,5963.851,5936.2437,5962.2544,5830.4756,6213.6,5823.0,4489.439840606457,7156.560159393543,0,Non-stationary,Non-seasonal
277,M1019,1992-04-30,1992-02-29,6043.9453,6139.13,6063.4126,6035.594,6127.2,5970.6,4637.039840606458,7304.160159393543,0,Non-stationary,Non-seasonal
278,M1019,1992-05-31,1992-02-29,6009.8325,6043.5117,6174.8867,5924.9897,5996.4,6170.1,4836.539840606458,7503.660159393543,0,Non-stationary,Non-seasonal
279,M1019,1992-06-30,1992-02-29,5987.449,5945.9443,6066.1626,5881.361,6374.4,5789.7,4456.139840606457,7123.260159393542,0,Non-stationary,Non-seasonal
280,M1019,1992-07-31,1992-02-29,6053.3276,6081.411,6157.5176,5926.421,6250.8,6116.1,4782.539840606458,7449.660159393543,0,Non-stationary,Non-seasonal
281,M1019,1992-08-31,1992-02-29,6030.7114,5973.159,5943.636,5916.9316,6175.2,5921.4,4587.839840606457,7254.960159393542,0,Non-stationary,Non-seasonal
282,M1019,1992-09-30,1992-02-29,6104.659,6075.846,6083.632,5919.313,6374.4,6205.5,4871.939840606457,7539.060159393543,0,Non-stationary,Non-seasonal
283,M1019,1992-10-31,1992-02-29,6095.2617,6040.3096,6045.4053,5856.243,6311.4,5917.2,4583.639840606457,7250.760159393542,0,Non-stationary,Non-seasonal
284,M1019,1992-11-30,1992-02-29,6046.9404,6021.551,5980.9604,5866.486,6454.8,5970.6,4637.039840606458,7304.160159393543,0,Non-stationary,Non-seasonal
285,M1019,1992-12-31,1992-02-29,6028.533,6021.872,6034.502,5829.559,6724.5,5816.4,4482.839840606457,7149.960159393542,0,Non-stationary,Non-seasonal
286,M1019,1993-01-31,1992-02-29,6078.0547,6081.8745,6057.9355,5802.9814,6807.0,6090.9,4757.339840606457,7424.460159393542,0,Non-stationary,Non-seasonal
287,M1019,1993-02-28,1992-02-29,6081.217,6059.0674,6108.983,5763.9575,6959.1,5988.9,4655.339840606457,7322.460159393542,0,Non-stationary,Non-seasonal
288,M102,1993-10-31,1993-09-30,5679.3687,5701.1694,5661.4575,5511.3413,5180.0,6015.0,3470.010612476655,8559.989387523345,0,Non-stationary,Seasonal
289,M102,1993-11-30,1993-09-30,5981.086,5930.9365,5768.391,5702.129,5630.0,6165.0,3620.010612476655,8709.989387523345,0,Non-stationary,Seasonal
290,M102,1993-12-31,1993-09-30,5933.207,5935.324,5948.698,5707.8145,6725.0,6750.0,4205.010612476655,9294.989387523345,0,Non-stationary,Seasonal
291,M102,1994-01-31,1993-09-30,5672.4414,5492.037,5520.335,5420.063,7015.0,5300.0,2755.010612476655,7844.989387523345,0,Non-stationary,Seasonal
292,M102,1994-02-28,1993-09-30,5519.1753,5404.525,5391.6875,5239.675,5220.0,5345.0,2800.010612476655,7889.989387523345,0,Non-stationary,Seasonal
293,M102,1994-03-31,1993-09-30,5723.263,5472.95,5462.2236,5369.527,5950.0,5875.0,3330.010612476655,8419.989387523345,0,Non-stationary,Seasonal
294,M102,1994-04-30,1993-09-30,5351.506,5206.5874,5137.214,4975.429,4960.0,5245.0,2700.010612476655,7789.989387523345,0,Non-stationary,Seasonal
295,M102,1994-05-31,1993-09-30,5157.105,5102.7197,4952.927,4839.1025,4670.0,4185.0,1640.0106124766548,6729.989387523345,0,Non-stationary,Seasonal
296,M102,1994-06-30,1993-09-30,5710.0938,5613.672,5549.7944,5381.3843,5690.0,6060.0,3515.010612476655,8604.989387523345,0,Non-stationary,Seasonal
297,M102,1994-07-31,1993-09-30,5444.1104,5484.851,5384.393,5257.978,5175.0,5575.0,3030.010612476655,8119.989387523345,0,Non-stationary,Seasonal
298,M102,1994-08-31,1993-09-30,5801.261,5675.1836,5658.138,5461.9873,5725.0,5700.0,3155.010612476655,8244.989387523345,0,Non-stationary,Seasonal
299,M102,1994-09-30,1993-09-30,5814.7637,5729.396,5697.818,5422.9175,5035.0,5745.0,3200.010612476655,8289.989387523345,0,Non-stationary,Seasonal
300,M1020,1992-03-31,1992-02-29,3293.2163,3299.9521,3296.5605,3225.616,3308.8,3049.6,2457.276779481101,3641.9232205188987,0,Non-stationary,Non-seasonal
301,M1020,1992-04-30,1992-02-29,3388.1113,3434.7715,3414.0156,3395.151,3416.2,3350.2,2757.876779481101,3942.5232205188986,0,Non-stationary,Non-seasonal
302,M1020,1992-05-31,1992-02-29,3345.7876,3347.141,3429.8171,3296.2585,3410.0,3254.2,2661.876779481101,3846.5232205188986,0,Non-stationary,Non-seasonal
